9.257703228773568327e-01,-2.213039134489876159e-01,9.514576721201766230e-01,4.379732543314054927e-01,6.299948828393904243e-01,-6.935457719129460852e-01,-2.022500183457541123e+00,7.992835892200259584e-01,-8.470713689522337830e-01,-7.132396934457394533e-01
-3.616959480293220341e-01,2.266132040167632145e+00,1.577021969006290880e-01,5.543713035225071861e-01,1.069464238223364116e+00,-9.873731674987573648e-01,-7.424597159440988747e-01,1.523466142865833040e-01,1.942114410719308459e+00,2.533928248622409063e-01
-1.603639916510980923e+00,6.063061374869678222e-01,-7.052238729439069820e-02,4.703901501811062480e-01,1.041576848812184819e+00,-4.122727975889499685e-01,-4.249295749035795211e-01,-7.141916862866655169e-01,7.730873698727619425e-02,5.460678365375910559e-01
1.121227754475068450e-01,-1.656308780741164277e+00,3.462909185789062039e-02,1.148760699482116898e+00,-1.089290283816263250e+00,5.802837535943091707e-01,3.593296691550523225e-01,-4.272712742681155640e-01,5.270444395376782526e-02,7.525905469677079962e-01
-9.198880892946104115e-01,-8.832811594459604176e-01,8.642721683498015561e-02,6.607782534024007060e-01,1.544611927093587356e-01,1.575209202895686000e-01,-5.368388864318899278e-01,-8.043966408655771616e-01,5.174741697602908141e-02,5.904067224895608312e-01
-1.966719779076395724e-01,8.226985064669367631e-02,2.306058633665462321e-01,2.132911858638679159e-01,3.496565773042137337e-01,-1.231100414208621957e-01,-3.517164164794583381e-01,1.156718809765850953e-01,2.934905294590979818e-01,3.566850465638834455e-01
1.941714732350452999e-01,-5.241205819778640418e-01,-1.872432368397944913e-01,6.822691256846538099e-01,8.001011831919091488e-01,4.161759787515973419e-01,-2.335026893953853211e+00,-1.544979457179512794e-01,4.967876557341816546e-01,8.180955011905183261e-01
-5.118479929516130955e-01,-2.310090638020727283e-01,-4.574934515907970456e-02,2.418658380182718212e-02,-1.059363443072324773e-01,1.263287930572890350e+00,-6.848099707254678981e-01,-2.520222774432289911e-02,3.905116832935908722e-01,-2.923319889783922987e-01
1.477022734423103223e-01,9.322472310825477559e-02,1.985762348543062272e-01,7.806294843995810195e-01,2.454979673383439476e-01,1.018712396207978266e+00,6.025703562438117222e-01,3.725004400256099468e-01,5.099080867832836983e-01,8.301215315355916502e-01
-1.040663970633876723e+00,-3.589875527020534585e-01,1.931000216197933383e-01,-4.161046924300839112e-01,-6.627516054491805475e-01,1.343576044981358519e+00,-6.122761053396673647e-01,-8.103438080158229528e-01,-3.456649821342620554e-01,-3.414492210252419169e-02
-2.367496877857926674e-01,1.321452395174416816e+00,-5.315940506730650883e-01,8.466208079159049937e-01,-1.294766873039014943e+00,1.355693927097617602e+00,-1.903091563585881163e+00,-1.069459369533398707e+00,-1.672437255627459152e+00,6.244335242253468143e-01
-1.311513438076770566e+00,-2.453985528955118442e-02,-1.333078446928606331e+00,1.250165644415586863e+00,-2.123202409814298752e-01,5.899497232391427426e-01,4.722382903513068220e-01,3.746668183909583338e-01,-1.684855876399935282e+00,2.710515355712350694e-01
1.585444240707310493e-01,2.377867462185927760e-01,-4.053454955782636038e-01,-4.208269886833992945e-01,-7.599752642283576221e-02,-9.902412177389248171e-01,-1.351226025872434677e+00,-5.081211052066375577e-01,9.823035590996359590e-01,-1.086844375292563170e+00
-5.189491058210214947e-01,-5.416582917572619615e-02,-5.298819775817661393e-01,-7.441554108231660525e-01,1.067562708827616280e+00,-2.090416959459368285e-01,-1.342719188173867817e+00,6.494237452249412845e-01,-6.202242906719789700e-02,1.526412883637289442e+00
5.873621807601293598e-01,-4.789817245894165687e-01,1.002974996374681238e+00,-4.487427512528299189e-01,-9.661856262413661689e-01,1.466645153112508426e+00,-1.222349377999333964e+00,-1.877566012323773625e+00,6.292513361934515270e-01,-7.240932674290694315e-01
-4.735972015544245295e-01,-3.080046849747263837e-01,8.909545258198597883e-01,3.470204007987713335e-01,-1.388410910035410950e+00,-3.657067586859002462e-01,-1.408915307707746312e+00,1.461222364895627068e+00,-7.621719844106167319e-01,-1.013342739105874024e+00
-1.618118306712937049e-01,-1.658483986867316240e+00,7.344126467814745540e-01,-4.078594581957148413e-01,6.709398425314719860e-01,-1.493430059074389860e+00,-9.814630543199869273e-01,-7.869864404200065389e-01,6.460313100821635235e-01,-4.231225333707355207e-01
1.306006672009222928e-02,-1.007958597772544485e+00,3.659216279174068998e-01,1.664804535048778789e+00,1.219019120699331715e+00,-1.556890305603161773e+00,1.633329919248675266e-01,-2.588366098166205109e+00,-5.259138626455184262e-01,-2.172208599097173565e+00
-8.811836468577632919e-01,-7.383886566517016137e-01,-1.217196050609804514e+00,-9.033875176007460928e-01,-8.764202236086759967e-01,-8.020422837849622288e-02,-5.358277739411907437e-01,-1.852459355193674176e-02,-6.442225705834245808e-01,-4.380081114252933339e-01
-4.577025213019723648e-01,-5.555975817761580338e-01,1.128611723794523902e+00,8.914956199053697405e-01,-1.317525215785079196e+00,-2.425746142912566239e-01,-1.534864962844760261e-01,-1.393503134304548308e+00,1.775787273832138413e-01,-1.482880070665621552e+00
-7.634229058197415929e-01,-3.285951981140011191e-01,-3.708529496221537047e-01,-5.242672014209109888e-01,-1.130397768814343173e+00,-1.003595247393013645e+00,1.563337103267798511e+00,3.902061623488037312e-01,-1.184443765709228824e-01,-2.089781263801183675e-01
-1.465695024970747662e+00,1.274481663880322468e+00,1.188998872176846300e+00,-6.652730445585816055e-01,-7.596421588931591140e-01,-8.585192162906335467e-02,2.696254650407676312e+00,-1.502222481529768228e+00,-2.459814269991986713e+00,-2.173281540127901756e+00
1.025358471791307347e+00,4.289124952202442165e-01,-1.156469716076846010e+00,-1.470963248934233358e-01,-1.210840208220994141e+00,-7.034875443783075166e-01,3.795694792486629665e-01,2.602258425140812070e-01,-3.365399360712275079e-01,-1.331297531388446531e+00
-5.103909924293446032e-01,5.316314311842551543e-01,-7.395281579856395338e-01,-1.339415184706184425e-01,-9.147491569976369252e-01,6.976158514760875118e-01,-1.498966546787350751e+00,7.996468144667642219e-01,-1.581915005660998519e+00,-1.975113537939207908e-01
6.590126676292119567e-01,-8.829007372465458303e-02,-9.048668941603594806e-01,1.924505135396144651e+00,1.913480018287854856e+00,8.806972540080611894e-03,-3.176704206277740361e-02,-1.856476423910046636e+00,-4.365762188415275857e-01,-7.757601143768086960e-01
6.927495089084952096e-02,1.924015500057951189e-01,4.907617523563994055e-01,9.546512161947103003e-02,-4.906791146804720949e-01,-2.618176828972777481e-01,-1.302476305682193358e-01,9.130171563033989690e-02,2.080186980698983668e-01,-2.830010612484927801e-01
-1.680370659707085768e+00,-7.525083094847027088e-01,-6.700972116140156976e-01,-9.233318743211714752e-01,-4.045640801095835570e-01,-3.433455368353234838e-01,-5.590531215927829756e-01,-1.228233928824978172e+00,1.500272375249060014e-02,-1.092201375130563923e+00
9.001140743712828796e-01,-6.024442065349316922e-01,3.009288725468256195e-02,2.404197000626879521e-01,1.125390540762127634e+00,-2.423378315206503597e-01,6.377866524247879365e-01,-1.891460991769632782e+00,-5.150495142918005698e-01,-1.563325145727214371e+00
-1.847095046184322964e+00,3.374255510122857959e+00,-2.541308239919313205e-01,-1.470709411375741515e+00,7.073770596037765035e-01,3.804840809199837581e-01,-1.244068692857984493e+00,-1.712328507502700603e+00,-2.290929981742847676e+00,-1.066185040234416848e+00
-1.123006834233145845e+00,3.718912993063922534e-01,-7.560467469942964147e-01,-3.314593220926918826e-02,6.632976582757097450e-01,1.011844935522322741e-02,5.507031027375970389e-01,-1.743603504884005284e+00,1.967524908094253622e-01,4.090975758668800033e-01
-3.216462524542811341e-01,1.534053986545331094e+00,9.241662126661536192e-01,7.301150012910133380e-02,-1.736615991508607681e+00,-1.197647736545556896e+00,-3.260077286345209879e-01,2.636133499456547180e-01,2.125619397145124545e-01,-1.734401843400889653e+00
-2.327729327444798824e-01,3.280522203347360777e-01,4.833909645760482987e-01,2.120949836155099355e+00,-1.281539164098085548e+00,2.463338036481032278e-01,4.052804042784342031e-01,-1.030471510405451596e+00,3.562408457663723826e-01,-3.194026823428153250e-01
4.601148941028661010e-01,-8.013176324840216580e-01,-1.585721911684189411e+00,5.369030953341973333e-01,-6.093763079019608453e-01,3.394839775808763394e-01,-5.505023204298926248e-02,-1.131985522123171384e+00,3.063017431493783582e-01,1.229336326765481324e+00
-7.769747567930758436e-02,-1.145511271239750606e+00,1.018606256379051000e+00,-1.294200438154013311e+00,-1.032112847381188832e-03,-1.832954821568069326e+00,-3.033958215021271831e-01,-1.609717401016882432e+00,-2.313213793748030156e+00,1.874056769355487151e-01
-8.575239602235903424e-01,-1.073329414408845439e+00,3.833213093114908321e-01,-1.093528641736865037e+00,-2.127629187935163646e+00,-2.801480572872971919e-01,-1.331112186770969652e+00,-1.204054118760228276e+00,1.082885580998105945e+00,-9.763693354130464908e-01
-8.289922148496791099e-01,4.609821781815132136e-01,3.585315958681790094e-01,1.070356777145512472e+00,1.551328454470592144e-01,-9.061523638994262164e-01,-1.091022077762740849e+00,-4.703254123607625292e-01,-2.989337189564065800e-01,-2.206545433047645943e+00
-1.035610536627851186e+00,5.335339946806724187e-01,5.143192484965571909e-01,3.389039976955885991e-01,-6.188514025594694656e-01,-5.982615181987432917e-01,-1.381054617503489679e+00,4.855141455651622584e-01,1.466655391973131495e-01,-3.589201953004079182e-01
-4.450741287838458349e-02,4.171355783730635869e-01,2.269851945155437201e-01,-7.207203297901565442e-02,-2.606458940967725235e-01,3.982635839087324547e-01,2.562948482007983975e-01,-7.928960391403122587e-01,-3.215075629943566771e-01,3.405824588902700567e-02
1.227964753010610144e+00,1.659210233309635074e-01,9.778475468510453572e-01,-1.597098443018082348e+00,-2.568293661748923373e+00,6.290854563503222030e-01,7.282138038294095894e-01,-2.525832660045655986e-01,-4.446821168164465377e-01,-1.554305220949517841e+00
1.442646849028565104e+00,-3.777256515673671489e-01,-3.331265234809409059e-01,-8.202053930227897194e-01,8.990431437746412291e-01,1.052864342914984208e+00,1.468679841248857976e+00,8.926949652033557836e-01,-1.610446521329677916e+00,-1.247707189202819755e+00
-1.641646767094972814e+00,-7.853181634853209081e-01,9.448844359260187842e-01,2.057003275831683631e-01,-6.115502211283817546e-01,-1.800650379007580515e+00,-3.654508362160175383e-01,3.775670392615906312e-01,-5.523041847733479726e-01,-8.032906205133277799e-02
1.110022000583150703e+00,2.055526486484221260e-01,-2.898963613804368955e-01,1.139375859728613272e-01,5.715384968170136304e-01,-1.822187237297847151e+00,-1.716025001878045686e-01,-1.416932451184088837e+00,-1.327507870299354131e+00,1.738478659902057188e+00
4.464288850133417141e-01,-1.549471779679999717e+00,-1.242156099454061913e+00,-1.669855144870788510e-01,-2.517686256417995150e+00,1.551397494411656197e+00,-1.373935582969723901e-01,2.234531283558579773e+00,-1.128302041726410021e+00,-2.082450312475204957e+00
1.599588499647589313e+00,-4.222300155153511647e-01,-4.624537680945340345e-01,-1.236192843255403018e+00,5.926434367839782391e-01,-1.307943086205298755e+00,7.850219169563674715e-01,-5.148618059670703184e-01,-7.042300054281280808e-01,7.658275352776289235e-01
1.520103526543056249e+00,-1.077995940990314067e-01,1.644962529488115666e-01,-6.058394778164611499e-02,-6.010063783054093722e-01,-6.691535785284107307e-01,6.906572327936592037e-01,4.579535440578166861e-01,-3.395734731713584420e-01,-5.774298916232500911e-01
4.026597598951968116e-01,-1.843886375260948673e+00,-1.464524533601550660e+00,5.488750972854124915e-02,-1.653873583243154810e+00,-5.686454825959479376e-01,-2.728482521298870367e+00,1.356298792982023604e+00,-1.053308440580591476e-01,-1.402782148603435086e+00
-2.784766112064338550e-01,-1.581539421713777482e+00,7.006228696969052372e-01,-1.630699752388706569e+00,8.331947931826175768e-01,3.636824136772885963e-01,-1.792765970653775742e+00,-2.348161108192555080e+00,7.836352133527888508e-01,-4.635040973069896597e-01
-1.687615620245809689e+00,1.597677315266220255e+00,3.745656263216786686e-01,-9.709199989460943758e-01,-9.306307597520725727e-02,1.085431346244356776e+00,-1.118643083675661565e+00,-5.789247383820635834e-02,-1.378510894198677894e+00,-1.280736776407972011e+00
-9.748942180587035766e-01,-1.270716924968518624e+00,-3.210439432817094318e-01,1.107291507955500576e+00,-6.614016607208631493e-01,-1.948774478481980488e+00,1.212686283117119013e+00,6.628852284524980321e-02,-1.161619868808343448e-01,-1.854397445483534773e-02
-8.869670151424050575e-01,-1.519117041026652737e-01,2.110473327258622245e+00,-1.292921333356563895e+00,-5.692889538209630063e-01,-2.610848921662069499e-01,-1.261088789834362844e-01,-4.486486141607531342e-01,5.293330308354765590e-01,-2.294372623014351742e+00
2.462045493058546142e-01,-1.704100299902313598e+00,-5.750587895786567483e-01,8.489690236191361761e-01,9.284466518229590459e-01,7.716222512347629126e-01,-5.541489108221534510e-01,1.208894424078079233e+00,5.965971188619604293e-01,-2.507252695771054057e-02
5.098025438160697087e-01,1.035300785014859448e+00,-1.821657090369786403e+00,-3.385139005919421407e-01,-5.631167251491916437e-01,-6.321274114266370869e-01,-1.196635270409836194e+00,-1.444911812989231326e-01,1.347921789566239315e-01,5.173585408372223249e-01
-1.181205880447073087e+00,-1.076156698462426675e+00,1.073893779777362001e+00,-5.137575369738388575e-01,-1.298517325359103580e+00,3.054834228697437259e-01,2.491435036217812260e-01,-3.962711964075967819e-01,-6.784662900847787670e-01,-1.851268777081266137e+00
-1.350727961585250769e+00,-9.285409859944263600e-01,-3.567118922211752752e-01,-3.434288993232958442e-01,1.553270181935416216e+00,-1.671721517688976588e+00,1.150654824283006139e+00,1.407711543528201270e+00,-2.206471584260655483e+00,1.055621519646647188e+00
-1.857394764056056746e-01,4.785823801201430361e-02,4.213640783873576212e-01,2.387283838483492404e-01,8.430178899497604850e-02,-1.751873490781669096e-01,4.564375680724975237e-01,7.410881439968363127e-01,-3.044814606372453838e-02,-5.317389572079330717e-01
-2.931561372388402087e-01,-1.287834872298437627e+00,8.498550403950265730e-01,2.323488916595795040e-01,1.453836297709379943e-01,3.944169063200999026e-01,-8.273940702042531514e-01,5.813366914353133019e-01,-1.808525955439725497e+00,-2.562943268485839532e+00
1.441288756518592562e+00,-2.307185818280307610e-01,-3.484782134993640312e-01,-7.612000844375018671e-01,-1.931011417483572898e-02,-1.064643843696966519e+00,-1.692880819047344887e-01,1.220431956756413028e+00,3.650815972636433093e-01,1.869220778849175035e+00
-4.692987530743812918e-01,1.578121267885365775e+00,-5.535421902728115962e-01,-8.828345067224282472e-01,-9.758057046650172595e-01,-1.380710256452715168e+00,-6.911105848314635924e-01,-3.478866190559647409e-01,-2.587512055927690957e-01,-3.397780240064641188e-01
5.221472856458779788e-01,-7.120068094223893640e-01,4.188895917423367254e-02,2.425631753273012614e-01,-8.554517001406316545e-01,-1.931761690120872510e+00,2.881067084667357069e-03,-4.069310833317018594e-01,-5.559917018038561531e-01,1.063819629300271213e-01
-1.694948670735839102e-01,5.248404910204861329e-01,-1.302921623606495327e+00,-1.680014247583906384e-01,-1.700705960397774774e+00,1.622661653169530371e-01,-2.871252333537485102e-01,-4.902584156526108572e-01,-1.103727695189608227e+00,2.559586994819905703e-01
8.707305342467478448e-01,-1.884046797859373346e+00,-9.381320845832930022e-01,-5.286280879133625765e-01,-2.090761724626805762e+00,6.172919504228328025e-01,-7.565300252956023812e-03,-1.510141643603486461e+00,-1.327202516100792096e+00,2.517002970521289296e-01
-7.320739560469872176e-01,4.277752857403548381e-01,-6.630038605250959671e-01,4.525985531299754339e-01,-9.711234115504899789e-01,-1.251001503778851776e+00,3.407585859054878541e-01,7.257370448020394882e-01,-1.544469449393780502e+00,-1.024323490142555304e+00
1.235243733350876560e+00,-2.762147728041294825e-01,3.826078867743704648e-01,8.328719287607927457e-01,-6.169660167381406379e-02,-4.700478194145181754e-01,-4.214422275730043133e-01,-1.324640387839364497e-01,5.675761807856050112e-01,-7.888071980557765928e-01
